Company,Market Value,Revenue,Profits,Assets,Rank,Sector,Industry,Continent,Country,Headquarters,State,CEO,Forbes Webpage,Profits as % of Assets,Profits as % of Revenue
Transocean,4.859,4.161,0.765,26.889,1290,Energy,Oil Services & Equipment,Europe,Switzerland,Switzerland,,Jeremy D. Thigpen,http://www.forbes.com/companies/transocean/,0.028450296,0.183850036
Hua Nan Financial,5.806,1.787,0.4368,78.995,1291,Financials,Consumer Financial Services,Asia,Taiwan,Taiwan,,Yun Peng Chang,http://www.forbes.com/companies/hua-nan-financial/,0.005529464,0.244432009
KT&G,11.215,3.882,1.0613,8.124,1292,Consumer Staples,Tobacco,Asia,South Korea,South Korea,,Bok-In Baek,http://www.forbes.com/companies/ktg/,0.130637617,0.273390005
LKQ,8.649,8.909,0.4575,8.303,1293,Consumer Discretionary,Auto & Truck Parts,North America,United States,Illinois,Illinois,Dominick P. Zarcone,http://www.forbes.com/companies/lkq/,0.055100566,0.051352565
Equity Residential,23.142,2.388,0.2323,20.704,1294,Financials,Real Estate,North America,United States,Illinois,Illinois,David J. Neithercut,http://www.forbes.com/companies/equity-residential/,0.011220054,0.097278057
Amorepacific,14.11,4.866,0.551,4.29,1295,Consumer Staples,Household/Personal Care,Asia,South Korea,South Korea,,Sang-Bae Shim,http://www.forbes.com/companies/amorepacific/,0.128438228,0.11323469
Iida Group Holdings,4.307,11.138,0.715,9.607,1295,Industrials,Construction Services,Asia,Japan,Japan,,Kazuhiko Mori,http://www.forbes.com/companies/iida-group-holdings-co/,0.074424899,0.064194649
Gecina,8.687,0.668,0.8999,13.022,1297,Financials,Real Estate,Europe,France,France,,Méka Brunel,http://www.forbes.com/companies/gecina/,0.069106128,1.347155689
Edwards Lifesciences,19.949,2.964,0.5695,4.51,1298,Health Care,Medical Equipment & Supplies,North America,United States,California,California,Michael A. Mussallem,http://www.forbes.com/companies/edwards-lifesciences/,0.126274945,0.192139001
Medipal Holdings,3.677,28.215,0.2959,13.479,1299,Health Care,Pharmaceuticals,Asia,Japan,Japan,,Shuichi Watanabe,http://www.forbes.com/companies/medipal-holdings/,0.021952667,0.010487329
Bunzl,9.757,10.024,0.3588,5.649,1300,Consumer Discretionary,Business & Personal Services,Europe,United Kingdom,United Kingdom,,Frank Andre van Zanten,http://www.forbes.com/companies/bunzl/,0.063515666,0.035794094
El Puerto de Liverpool,11.78,5.373,0.5452,7.203,1301,Consumer Discretionary,Department Stores,North America,Mexico,Mexico,,Graciano Francisco Guichard Gonzlez,http://www.forbes.com/companies/el-puerto-de-liverpool/,0.075690684,0.101470315
Vicinity Centres,8.591,1.013,1.0743,11.671,1301,Financials,Real Estate,Australia,Australia,Australia,,Angus McNaughton,http://www.forbes.com/companies/vicinity-centres/,0.092048668,1.060513327
Delta Lloyd,2.636,6.458,0.2558,80.011,1303,Financials,Diversified Insurance,Europe,Netherlands,Netherlands,,David Knibbe,http://www.forbes.com/companies/delta-lloyd/,0.00319706,0.039609786
Eisai,14.907,4.884,0.5065,8.92,1304,Health Care,Pharmaceuticals,Asia,Japan,Japan,,Haruo Naito,http://www.forbes.com/companies/eisai/,0.056782511,0.103705979
Marks & Spencer,6.783,15.04,0.3564,10.722,1305,Consumer Discretionary,Department Stores,Europe,United Kingdom,United Kingdom,,Steve Rowe,http://www.forbes.com/companies/marks-spencer/,0.033240067,0.023696809
Pioneer Natural Resources,32.233,3.95,-0.557,16.459,1306,Energy,Oil & Gas Operations,North America,United States,Texas,Texas,Timothy L. Dove,http://www.forbes.com/companies/pioneer-natural-resources/,-0.033841667,-0.141012658
Arab Bank,5.657,2.373,0.5222,47.46,1307,Financials,Regional Banks,Asia,Jordan,Jordan,,Nehme Elias Sabbagh,http://www.forbes.com/companies/arab-bank/,0.01100295,0.220058997
Foncière des Régions,6.296,1.05,0.8659,20.648,1308,Financials,Real Estate,Europe,France,France,,Christophe Joseph Kullmann,http://www.forbes.com/companies/fonciere-des-regions/,0.041936265,0.824666667
Sino-Ocean Land Holdings,3.704,5.391,0.5718,21.766,1308,Financials,Real Estate,Asia,China,China,,Ming Li,http://www.forbes.com/companies/sino-ocean-land-holdings/,0.02627033,0.106065665
Nippon Express,4.778,17.069,0.3408,13.195,1310,Industrials,Trucking,Asia,Japan,Japan,,Masanori Kawai,http://www.forbes.com/companies/nippon-express/,0.025827965,0.01996602
Dxc Technology,21.518,7.525,-0.101,8.302,1311,Consumer Discretionary,Business & Personal Services,North America,United States,Virginia,Virginia,Mike Lawrie,http://www.forbes.com/companies/dxc-technology/,-0.012165743,-0.013421927
Nordstrom,7.43,14.758,0.354,7.858,1312,Consumer Discretionary,Apparel/Footwear Retail,North America,United States,Washington,Washington,Enrique Hernandez,http://www.forbes.com/companies/nordstrom/,0.045049631,0.02398699
Pandora,11.75,3.013,0.8952,2.14,1312,Consumer Staples,Household/Personal Care,Europe,Denmark,Denmark,,Anders Colding Friis,http://www.forbes.com/companies/pandora/,0.418317757,0.297112512
GKN,7.578,11.904,0.3265,11.075,1314,Consumer Discretionary,Auto & Truck Parts,Europe,United Kingdom,United Kingdom,,Nigel M. Stein,http://www.forbes.com/companies/gkn/,0.029480813,0.027427755
Ajinomoto,10.876,10.073,0.2584,11.387,1315,Consumer Staples,Food Processing,Asia,Japan,Japan,,Takaaki Nishii,http://www.forbes.com/companies/ajinomoto/,0.022692544,0.025652735
BNK Financial Group,2.649,3.325,0.4246,77.399,1316,Financials,Regional Banks,Asia,South Korea,South Korea,,Se-Hwan Sung,http://www.forbes.com/companies/bnk-financial-group/,0.005485859,0.127699248
Founder Securities,10.083,1.213,0.3867,21.921,1317,Financials,Investment Services,Asia,China,China,,Jie Lei,http://www.forbes.com/companies/founder-securities/,0.017640619,0.318796373
Vedanta Resources,2.761,9.896,-1.5242,29.966,1318,Materials,Diversified Metals & Mining,Europe,United Kingdom,United Kingdom,,Tom Albanese,http://www.forbes.com/companies/vedanta-resources/,-0.050864313,-0.154021827
Petronas Chemicals,14.034,3.346,0.7077,7.321,1319,Materials,Specialized Chemicals,Asia,Malaysia,Malaysia,,Sazali bin Hamzah,http://www.forbes.com/companies/petronas-chemicals/,0.096667122,0.211506276
Magnitogorsk Iron & Steel,6.976,5.58,1.0961,6.223,1320,Materials,Iron & Steel,Asia,Russia,Russia,,"Pavel Vladimirovich Shiliayev, DSc",http://www.forbes.com/companies/magnitogorsk-iron/,0.176136911,0.196433692
Cintas,12.892,5.144,0.5013,4.271,1321,Consumer Discretionary,Business & Personal Services,North America,United States,Ohio,Ohio,Scott Douglas Farmer,http://www.forbes.com/companies/cintas/,0.117372981,0.097453344
Dassault Systemes,22.16,3.38,0.4947,7.323,1321,Information Technology,Software & Programming,Europe,France,France,,Bernard Charlès,http://www.forbes.com/companies/dassault-systemes/,0.067554281,0.146360947
Quinenco,4.301,6.848,0.1167,54.623,1323,Industrials,Conglomerates,South America,Chile,Chile,,José Francisco Pérez Mackenna,http://www.forbes.com/companies/quinenco/,0.002136463,0.017041472
Nippon Yusen,3.477,17.672,-2.1229,17.796,1324,Industrials,Other Transportation,Asia,Japan,Japan,,Yasumi Kudo,http://www.forbes.com/companies/nippon-yusen/,-0.119290852,-0.120127886
BRF,9.316,9.677,-0.1068,13.755,1325,Consumer Staples,Food Processing,South America,Brazil,Brazil,,Pedro de Andrade Faria,http://www.forbes.com/companies/brf-brasil-foods/,-0.007764449,-0.011036478
Hasbro,11.969,5.012,0.5514,5.091,1325,Consumer Discretionary,Recreational Products,North America,United States,Rhode Island,Rhode Island,Brian D. Goldner,http://www.forbes.com/companies/hasbro/,0.10830878,0.110015962
Illumina,25.167,2.398,0.4641,4.281,1327,Health Care,Biotechs,North America,United States,California,California,Francis A. deSouza,http://www.forbes.com/companies/illumina/,0.10840925,0.19353628
Kawasaki Heavy Industries,4.948,13.976,0.317,15.419,1328,Industrials,Heavy Equipment,Asia,Japan,Japan,,Shigeru Murayama,http://www.forbes.com/companies/kawasaki-heavy-industries/,0.020559051,0.02268174
Digital Realty Trust,17.333,2.137,0.4262,12.193,1329,Financials,Real Estate,North America,United States,California,California,Arthur William Stein,http://www.forbes.com/companies/digital-realty-trust/,0.034954482,0.199438465
Alcoa,6.213,15.125,0.02,16.741,1330,Materials,Aluminum,North America,United States,New York,New York,Roy C. Harvey,http://www.forbes.com/companies/alcoa/,0.001194672,0.001322314
Chugoku Electric Power,4.041,11.011,0.2459,25.771,1331,Utilities,Electric Utilities,Asia,Japan,Japan,,Takashi Yamashita,http://www.forbes.com/companies/chugoku-electric-power/,0.009541733,0.022332213
Koito Manufacturing,8.054,7.553,0.52,5.437,1331,Consumer Discretionary,Auto & Truck Parts,Asia,Japan,Japan,,Takashi Ohtake,http://www.forbes.com/companies/koito-manufacturing/,0.095640978,0.068846816
AmTrust Financial Services,3.23,5.577,0.4852,23.086,1333,Financials,Property & Casualty Insurance,North America,United States,New York,New York,Barry D. Zyskind,http://www.forbes.com/companies/amtrust-financial-services/,0.021017067,0.087000179
Juniper Networks,10.568,4.99,0.6012,9.656,1334,Information Technology,Communications Equipment,North America,United States,California,California,Rami Rahim,http://www.forbes.com/companies/juniper-networks/,0.062261806,0.120480962
United Utilities,8.475,2.449,0.6077,15.94,1335,Utilities,Diversified Utilities,Europe,United Kingdom,United Kingdom,,Steven Lewis Mogford,http://www.forbes.com/companies/united-utilities/,0.038124216,0.248142099
Red Eléctrica,10.742,2.138,0.7046,11.128,1336,Utilities,Electric Utilities,Europe,Spain,Spain,,Juan Francisco Lasala Bernad,http://www.forbes.com/companies/red-electrica/,0.063317757,0.329560337
RusHydro,6.012,5.584,0.6001,16.252,1337,Utilities,Electric Utilities,Asia,Russia,Russia,,Nikolay Grigorievich Shulginov,http://www.forbes.com/companies/rushydro/,0.036924686,0.107467765
Kobe Steel,3.164,15.52,-0.4066,18.93,1338,Materials,Iron & Steel,Asia,Japan,Japan,,Hiroya Kawasaki,http://www.forbes.com/companies/kobe-steel/,-0.021479134,-0.026198454
Wyndham Worldwide,8.872,5.599,0.612,9.819,1338,Consumer Discretionary,Hotels & Motels,North America,United States,New Jersey,New Jersey,Stephen P. Holmes,http://www.forbes.com/companies/wyndham-worldwide/,0.062328139,0.109305233
MOL Hungarian Oil,7.268,12.464,-0.7401,14.669,1340,Energy,Oil & Gas Operations,Europe,Hungary,Hungary,,Zsolt Hernádi,http://www.forbes.com/companies/mol-hungarian-oil/,-0.050453337,-0.059379012
Cathay Pacific Airways,5.691,11.949,-0.0741,22.884,1341,Industrials,Airline,Asia,Hong Kong,Hong Kong,,Rupert Bruce Grantham Tower Hogg,http://www.forbes.com/companies/cathay-pacific/,-0.00323807,-0.006201356
JetBlue Airways,7.038,6.632,0.75,9.487,1341,Industrials,Airline,North America,United States,New York,New York,Robin Hayes,http://www.forbes.com/companies/jetblue-airways/,0.07905555,0.113088058
Agilent Technologies,17.03,4.241,0.507,7.872,1343,Information Technology,Electronics,North America,United States,California,California,Michael R. McMullen,http://www.forbes.com/companies/agilent-technologies/,0.064405488,0.119547277
Wolters Kluwer,11.857,4.753,0.5409,9.903,1343,Consumer Discretionary,Printing & Publishing,Europe,Netherlands,Netherlands,,Nancy McKinstry,http://www.forbes.com/companies/wolters-kluwer/,0.054619812,0.113801809
Arkema,7.672,8.335,0.4723,9.734,1345,Materials,Diversified Chemicals,Europe,France,France,,Thierry le Hénaff,http://www.forbes.com/companies/arkema/,0.048520649,0.056664667
Ezdan Holding Group,11.512,0.538,0.4978,13.684,1346,Financials,Real Estate,Asia,Qatar,Qatar,,Ali Mohamed Ali Suleiman Al-Obaidli,http://www.forbes.com/companies/ezdan-holding-group/,0.036378252,0.92527881
JSW Steel,7.512,7.262,0.4073,12.834,1347,Materials,Iron & Steel,Asia,India,India,,Sajjan Kumar Jindal,http://www.forbes.com/companies/jsw-steel/,0.031736014,0.056086478
Electric Power Development,4.166,6.738,0.4113,21.391,1348,Utilities,Electric Utilities,Asia,Japan,Japan,,Yasuo Maeda,http://www.forbes.com/companies/electric-power-development/,0.019227713,0.061041852
Hexagon,14.674,3.486,0.6349,8.347,1348,Industrials,Other Industrial Equipment,Europe,Sweden,Sweden,,Ola Rollén,http://www.forbes.com/companies/hexagon/,0.076063256,0.182128514
Ahli United Bank,5.939,1.608,0.5431,31.322,1350,Financials,Regional Banks,Asia,Bahrain,Bahrain,,Adel Mohamed Abdul Shafe El-Labban,http://www.forbes.com/companies/ahli-united-bank/,0.01733925,0.337748756
Kerry Properties,5.433,1.814,0.8422,22.268,1351,Industrials,Construction Services,Asia,Hong Kong,Hong Kong,,Siu Kong Wong,http://www.forbes.com/companies/kerry-properties/,0.037821089,0.464277839
Yuanta Financial Holding,5.152,3.266,0.4159,67.09,1351,Financials,Investment Services,Asia,Taiwan,Taiwan,,Jung Wang,http://www.forbes.com/companies/yuanta-financial-holding/,0.006199135,0.127342315
Airports of Thailand,16.413,1.467,0.5677,4.818,1353,Industrials,Other Transportation,Asia,Thailand,Thailand,,Prasong Poontaneat,http://www.forbes.com/companies/airports-of-thailand/,0.117828975,0.386980232
CR Bard,18.034,3.714,0.5288,5.306,1354,Health Care,Medical Equipment & Supplies,North America,United States,New Jersey,New Jersey,Timothy M. Ring,http://www.forbes.com/companies/cr-bard/,0.099660761,0.142380183
Hanwha Chemical,3.825,7.98,0.651,11.441,1355,Materials,Diversified Chemicals,Asia,South Korea,South Korea,,Chang-Bum Kim,http://www.forbes.com/companies/hanwha-chemical/,0.056900621,0.081578947
Noble Group,1.752,46.515,-0.0121,12.357,1355,Industrials,Conglomerates,Asia,Hong Kong,Hong Kong,,Jeff Frase,http://www.forbes.com/companies/noble-group/,-0.000979202,-0.000260131
Frontier Communications,2.417,8.896,-0.376,30.152,1357,Telecommunication Services,Telecommunications services,North America,United States,Connecticut,Connecticut,Daniel J. McCarthy,http://www.forbes.com/companies/frontier-communications/,-0.012470151,-0.042266187
Ulta Salon Cosmetcs & Fragrance,17.677,4.855,0.4098,2.615,1358,Consumer Discretionary,Specialty Stores,North America,United States,Illinois,Illinois,Mary N. Dillon,http://www.forbes.com/companies/ulta-salon-cosmetics-fragrance/,0.156711281,0.084407827
Crown Holdings,7.36,8.294,0.496,9.599,1359,Materials,Containers & Packaging,North America,United States,Pennsylvania,Pennsylvania,Timothy J. Donahue,http://www.forbes.com/companies/crown-holdings/,0.051672049,0.059802267
Kintetsu,6.937,11.207,0.186,16.235,1360,Industrials,Railroads,Asia,Japan,Japan,,Tetsuya Kobayashi,http://www.forbes.com/companies/kintetsu/,0.011456729,0.01659677
Starwood Property Trust,5.89,0.786,0.3631,77.256,1361,Financials,Real Estate,North America,United States,Connecticut,Connecticut,Barry Stuart Sternlicht,http://www.forbes.com/companies/starwood-property-trust/,0.004699959,0.461959288
Arthur J. Gallagher,10.11,5.585,0.4144,11.49,1362,Financials,Insurance Brokers,North America,United States,Illinois,Illinois,"J. Patrick Gallagher, Jr.",http://www.forbes.com/companies/arthur-j-gallagher/,0.036066144,0.074198747
Johnson Matthey,7.264,15.02,0.3275,5.639,1363,Materials,Diversified Chemicals,Europe,United Kingdom,United Kingdom,,Robert James MacLeod,http://www.forbes.com/companies/johnson-matthey/,0.058077673,0.021804261
UGI,8.605,5.762,0.4808,11.3,1364,Utilities,Natural Gas Utilities,North America,United States,Pennsylvania,Pennsylvania,"John L. Walsh, Jr.",http://www.forbes.com/companies/ugi/,0.042548673,0.083443249
Grupo Televisa,15.783,5.151,0.1991,14.896,1365,Consumer Discretionary,Broadcasting & Cable,North America,Mexico,Mexico,,"Emilio Fernando Azcárraga-Jean, Sr.",http://www.forbes.com/companies/grupo-televisa/,0.013366004,0.038652689
JB Hunt Transport,10.138,6.555,0.4321,3.921,1365,Industrials,Trucking,North America,United States,Arkansas,Arkansas,"John N. Roberts, III",http://www.forbes.com/companies/jb-hunt-transport/,0.110201479,0.065919146
Iliad,13.078,5.224,0.4437,8.682,1367,Information Technology,Computer Services,Europe,France,France,,Maxime Lombardini,http://www.forbes.com/companies/iliad/,0.051105736,0.084934916
Next,7.331,5.461,0.8468,3.025,1367,Consumer Discretionary,Department Stores,Europe,United Kingdom,United Kingdom,,Simon Adam Wolfson,http://www.forbes.com/companies/next/,0.279933884,0.155063175
Arca Continental,12.479,5.011,0.4833,6.786,1369,Consumer Staples,Beverages,North America,Mexico,Mexico,,Francisco Rogelio Garza Egloff,http://www.forbes.com/companies/arca-continental/,0.071220159,0.096447815
Uralkali,8.264,2.273,1.4489,8.682,1370,Materials,Specialized Chemicals,Asia,Russia,Russia,,Dmitry Vasilyevich Osipov,http://www.forbes.com/companies/uralkali/,0.16688551,0.637439507
Xilinx,14.06,2.311,0.6141,4.836,1371,Information Technology,Semiconductors,North America,United States,California,California,Moshe N. Gavrielov,http://www.forbes.com/companies/xilinx/,0.126985112,0.265729122
AAC Technologies Holdings,14.358,2.321,0.6021,3.49,1372,Information Technology,Electronics,Asia,China,China,,Zheng Min Pan,http://www.forbes.com/companies/aac-technologies-holdings/,0.17252149,0.259414046
Gudang Garam,9.85,5.735,0.502,4.673,1373,Consumer Staples,Tobacco,Asia,Indonesia,Indonesia,,Susilo Wonowidjojo,http://www.forbes.com/companies/gudang-garam/,0.107425637,0.087532694
Banco Davivienda,4.79,3.326,0.5633,31.162,1374,Financials,Regional Banks,South America,Colombia,Colombia,,Carlos Uribe,http://www.forbes.com/companies/banco-davivienda/,0.018076503,0.169362598
Mead Johnson Nutrition,16.398,3.743,0.5426,4.088,1374,Consumer Staples,Household/Personal Care,North America,United States,Illinois,Illinois,Peter Kasper Jakobsen,http://www.forbes.com/companies/mead-johnson-nutrition/,0.132729941,0.144963933
Essex Property Trust,15.303,1.304,0.415,12.217,1376,Financials,Real Estate,North America,United States,California,California,Michael J. Schall,http://www.forbes.com/companies/essex-property-trust/,0.03396906,0.318251534
