Company,Market Value,Revenue,Profits,Assets,Rank,Sector,Industry,Continent,Country,Headquarters,State,CEO,Forbes Webpage,Profits as % of Assets,Profits as % of Revenue
Ctrip.com International,21.215,1.731,0.397,18.302,1080,Consumer Discretionary,Business & Personal Services,Asia,China,China,,James Liang,http://www.forbes.com/companies/ctripcom-international/,0.021691618,0.229347198
Sinotex Investment & Development,9.752,3.13,0.7096,19.819,1081,,,Asia,China,China,,Qin Bao,http://www.forbes.com/companies/sinotex-investment-development/,0.035804026,0.226709265
Meiji Holdings,12.075,9.968,0.4339,7.48,1082,Consumer Staples,Food Processing,Asia,Japan,Japan,,Shigetaro Asano,http://www.forbes.com/companies/meiji-holdings/,0.058008021,0.043529294
Mitsubishi Materials,4.372,11.904,0.5983,15.127,1083,Materials,Diversified Metals & Mining,Asia,Japan,Japan,,Hiroshi Yao,http://www.forbes.com/companies/mitsubishi-materials/,0.039551795,0.050260417
HD Supply Holdings,6.901,7.887,1.286,6.016,1084,Consumer Discretionary,Home Improvement Retail,North America,United States,Georgia,Georgia,Joseph Deangelo,http://www.forbes.com/companies/hd-supply-holdings/,0.213763298,0.163053125
Interpublic Group,9.428,7.614,0.4546,12.585,1084,Consumer Discretionary,Advertising,North America,United States,New York,New York,Michael Roth,http://www.forbes.com/companies/interpublic-group/,0.036122368,0.059705805
Saputo,12.528,8.419,0.4814,5.551,1086,Consumer Staples,Food Processing,North America,Canada,Canada,,Lino Saputo,http://www.forbes.com/companies/saputo/,0.086723113,0.057180188
GAIL India,6.982,9.873,0.5168,12.137,1087,Utilities,Natural Gas Utilities,Asia,India,India,,Bhuwan Tripathi,http://www.forbes.com/companies/gail-india/,0.042580539,0.052344779
Kajima,6.781,14.412,0.3335,15.231,1087,Industrials,Construction Services,Asia,Japan,Japan,,Mitsuyoshi Nakamura,http://www.forbes.com/companies/kajima/,0.021896133,0.023140439
Jeronimo Martins,10.158,15.223,0.3696,5.793,1089,Consumer Staples,Food Retail,Europe,Portugal,Portugal,,Pedro Soares dos Santos,http://www.forbes.com/companies/jeronimo-martins/,0.063801139,0.024279051
Galaxy Entertainment,15.118,6.577,0.5367,7.142,1090,Consumer Discretionary,Casinos & Gaming,Asia,Hong Kong,Hong Kong,,Che-woo Lui,http://www.forbes.com/companies/galaxy-entertainment/,0.075147018,0.081602554
Cielo,20.629,3.33,1.0512,7.577,1091,Consumer Discretionary,Business & Personal Services,South America,Brazil,Brazil,,Rômulo Dias,http://www.forbes.com/companies/cielo/,0.138735647,0.315675676
Coca-Cola Enterprises,11.814,7.011,0.596,7.611,1092,Consumer Staples,Beverages,North America,United States,Georgia,Georgia,John Brock,http://www.forbes.com/companies/coca-cola-enterprises/,0.078307713,0.085009271
Netflix,41.073,7.164,0.1266,11.262,1093,Consumer Discretionary,Internet & Catalog Retail,North America,United States,California,California,Reed Hastings,http://www.forbes.com/companies/netflix/,0.011241343,0.017671692
China Gezhouba,4.22,12.786,0.4269,19.655,1094,Industrials,Construction Services,Asia,China,China,,Jian He,http://www.forbes.com/companies/china-gezhouba/,0.021719664,0.033388081
Asahi Glass,6.917,10.955,0.3544,16.553,1095,Materials,Construction Materials,Asia,Japan,Japan,,Takuya Shimamura,http://www.forbes.com/companies/asahi-glass/,0.021410016,0.032350525
Nitto Denko,9.965,6.815,0.7551,7.174,1096,Materials,Diversified Chemicals,Asia,Japan,Japan,,Hideo Takasaki,http://www.forbes.com/companies/nitto-denko/,0.105255088,0.110799707
HollyFrontier,6.396,13.082,0.7378,8.67,1097,Energy,Oil & Gas Operations,North America,United States,Texas,Texas,George Damiris,http://www.forbes.com/companies/hollyfrontier/,0.085098039,0.056398104
Hikvision,19.532,4.084,0.9384,4.817,1098,Information Technology,Electronics,Asia,China,China,,Yang Hu,http://www.forbes.com/companies/hikvision/,0.194810048,0.229774731
Guangzhou Automobile Group,17.021,4.522,0.672,10.343,1099,Consumer Discretionary,Auto & Truck Manufacturers,Asia,China,China,,Qing Zeng,http://www.forbes.com/companies/guangzhou-automobile/,0.064971478,0.148606811
Canadian Tire,7.925,9.598,0.5154,10.79,1100,Consumer Discretionary,Specialty Stores,North America,Canada,Canada,,Michael Medline,http://www.forbes.com/companies/canadian-tire/,0.04776645,0.053698687
Marathon Oil,12.157,5.431,-2.204,32.311,1101,Energy,Oil & Gas Operations,North America,United States,Texas,Texas,Lee Tillman,http://www.forbes.com/companies/marathon-oil/,-0.068212064,-0.40581845
Terna,10.89,2.06,0.6604,17.172,1101,Utilities,Electric Utilities,Europe,Italy,Italy,,Matteo Fante,http://www.forbes.com/companies/terna/,0.038457955,0.320582524
El Puerto de Liverpool,15.928,5.748,0.58,6.659,1103,Consumer Discretionary,Department Stores,North America,Mexico,Mexico,,Graciano Michel,http://www.forbes.com/companies/el-puerto-de-liverpool/,0.087100165,0.100904662
Advanced Info Service,13.092,4.531,1.1424,5.052,1104,Telecommunication Services,Telecommunications services,Asia,Thailand,Thailand,,Somchai Lertsutiwong,http://www.forbes.com/companies/advanced-info-service/,0.226128266,0.252129773
NVIDIA,19.751,5.01,0.613,7.37,1105,Information Technology,Semiconductors,North America,United States,California,California,Jen-Hsun Huang,http://www.forbes.com/companies/nvidia/,0.083175034,0.122355289
Host Hotels & Resorts,11.463,5.387,0.558,11.784,1106,Financials,Real Estate,North America,United States,Maryland,Maryland,W Walter,http://www.forbes.com/companies/host-hotels-resorts/,0.047352342,0.103582699
EasyJet,8.283,7.237,0.8463,7.313,1107,Industrials,Airline,Europe,United Kingdom,United Kingdom,,Carolyn Mccall,http://www.forbes.com/companies/easyjet/,0.11572542,0.116940721
Kyushu Electric Power,4.78,15.362,0.1306,38.481,1108,Utilities,Electric Utilities,Asia,Japan,Japan,,Masayoshi Nuki,http://www.forbes.com/companies/kyushu-electric-power/,0.003393883,0.008501497
Air France-KLM,2.682,28.897,0.1309,25.349,1109,Industrials,Airline,Europe,France,France,,Alexandre Juniac,http://www.forbes.com/companies/air-france-klm/,0.005163912,0.004529882
Amadeus IT Holdings,19.607,4.339,0.7606,7.687,1110,Information Technology,Software & Programming,Europe,Spain,Spain,,Luis Camino,http://www.forbes.com/companies/amadeus-it-holdings/,0.098946273,0.175293847
Tokyo Electron,11.668,5.63,0.7736,6.39,1111,Information Technology,Semiconductors,Asia,Japan,Japan,,Toshiki Kawai,http://www.forbes.com/companies/tokyo-electron/,0.121064163,0.13740675
Hankyu Hanshin Holdings,8.267,5.449,0.4579,18.894,1112,Industrials,Railroads,Asia,Japan,Japan,,Kazuo Sumi,http://www.forbes.com/companies/hankyu-hanshin-holdings/,0.024235207,0.084033768
Bashneft,6.42,9.868,0.949,7.121,1113,Energy,Oil & Gas Operations,Asia,Russia,Russia,,Alexander Korsik,http://www.forbes.com/companies/bashneft/,0.133267799,0.096169437
Arab National Bank,5.453,1.546,0.7847,44.417,1114,Financials,Regional Banks,Asia,Saudi Arabia,Saudi Arabia,,Robert Eid,http://www.forbes.com/companies/arab-national-bank/,0.017666659,0.507567917
W&W-Wüstenrot,1.865,7.671,0.2998,80.119,1114,Financials,Investment Services,Europe,Germany,Germany,,Alexander Erdland,http://www.forbes.com/companies/ww-wustenrot/,0.003741934,0.039082258
Sandvik,13.394,10.48,0.2664,12.112,1116,Industrials,Other Industrial Equipment,Europe,Sweden,Sweden,,Björn Rosengren,http://www.forbes.com/companies/sandvik/,0.021994716,0.025419847
Bank of Jinzhou,4.915,3.591,0.7763,55.695,1117,Financials,Regional Banks,Asia,China,China,,Yong Ning,http://www.forbes.com/companies/bank-of-jinzhou/,0.013938415,0.216179337
VimpelCom,6.664,9.781,-0.6267,33.849,1117,Telecommunication Services,Telecommunications services,Europe,Netherlands,Netherlands,,Jean-Yves Charlier,http://www.forbes.com/companies/vimpelcom/,-0.018514579,-0.064073203
Woodside Petroleum,18.127,5.023,-0.0265,23.839,1119,Energy,Oil & Gas Operations,Australia,Australia,Australia,,Peter Coleman,http://www.forbes.com/companies/woodside-petroleum/,-0.001111624,-0.005275732
Power Finance,3.494,4.096,0.982,36.58,1120,Consumer Discretionary,Business & Personal Services,Asia,India,India,,Mukesh Goel,http://www.forbes.com/companies/power-finance/,0.026845271,0.239746094
Sun Pharma Industries,29.666,4.132,0.6062,7.737,1121,Health Care,Pharmaceuticals,Asia,India,India,,Dilip Shanghvi,http://www.forbes.com/companies/sun-pharma-industries/,0.078350782,0.146708616
Yamaha Motor,6.347,13.343,0.4958,10.85,1122,Consumer Discretionary,Recreational Products,Asia,Japan,Japan,,Hiroyuki Yanagi,http://www.forbes.com/companies/yamaha-motor/,0.045695853,0.03715806
Staples,6.78,21.06,0.379,10.172,1123,Consumer Discretionary,Specialty Stores,North America,United States,Massachusetts,Massachusetts,Ronald Sargent,http://www.forbes.com/companies/staples/,0.037259143,0.017996201
Pentair,10.35,6.449,0.4758,11.857,1124,Industrials,Other Industrial Equipment,Europe,United Kingdom,United Kingdom,,Randall Hogan,http://www.forbes.com/companies/pentair/,0.040128194,0.07377888
Netease,17.509,3.614,1.0685,6.338,1125,Information Technology,Computer Services,Asia,China,China,,Lei Ding,http://www.forbes.com/companies/netease/,0.168586305,0.295655783
Fluor,7.556,18.114,0.4125,7.632,1126,Industrials,Construction Services,North America,United States,Texas,Texas,David Seaton,http://www.forbes.com/companies/fluor/,0.054048742,0.022772441
Harley-Davidson,8.91,6.072,0.7328,10.468,1126,Consumer Discretionary,Recreational Products,North America,United States,Wisconsin,Wisconsin,Matt Levatich,http://www.forbes.com/companies/harley-davidson/,0.070003821,0.120685112
Moody's,19.251,3.484,0.9413,5.123,1128,Consumer Discretionary,Business & Personal Services,North America,United States,New York,New York,Ray Mcdaniel,http://www.forbes.com/companies/moodys/,0.183739996,0.270177956
JG Summit Holdings,12.805,4.875,0.4966,12.751,1129,Industrials,Conglomerates,Asia,Philippines,Philippines,,James Go,http://www.forbes.com/companies/jg-summit-holdings/,0.038945965,0.101866667
Thai Beverage,13.57,5.026,0.7725,5.058,1129,Consumer Staples,Beverages,Asia,Thailand,Thailand,,Thapana Sirivadhanabhakdi,http://www.forbes.com/companies/thai-beverage/,0.152728351,0.153700756
Harbin Bank,3.175,3.662,0.709,68.506,1131,Financials,Regional Banks,Asia,China,China,,Zhi Guo,http://www.forbes.com/companies/harbin-bank/,0.010349458,0.193610049
Shanghai Construction,4.706,19.508,0.2984,21.902,1131,Industrials,Construction Services,Asia,China,China,,Zheng Xu,http://www.forbes.com/companies/shanghai-construction/,0.013624327,0.015296289
St. James's Place,6.878,4.756,0.3089,87.244,1133,Financials,Investment Services,Europe,United Kingdom,United Kingdom,,David Bellamy,http://www.forbes.com/companies/st-jamess-place/,0.003540645,0.064949537
Delta Electronics,12.06,6.407,0.5894,6.889,1134,Information Technology,Electronics,Asia,Taiwan,Taiwan,,Chung Li,http://www.forbes.com/companies/delta-electronics/,0.085556685,0.091993133
Mondi,8.985,7.564,0.6653,7.027,1135,Materials,Paper & Paper Products,Europe,United Kingdom,United Kingdom,,David Hathorn,http://www.forbes.com/companies/mondi/,0.094677672,0.087956108
Royal Mail,6.954,14.205,0.4448,10.109,1135,Industrials,Air Courier,Europe,United Kingdom,United Kingdom,,Moya Greene,http://www.forbes.com/companies/royal-mail/,0.044000396,0.031312918
SMC,17.322,3.948,0.8553,9.557,1137,Industrials,Other Industrial Equipment,Asia,Japan,Japan,,Yoshiyuki Takada,http://www.forbes.com/companies/smc-corp/,0.089494611,0.216641337
Rite Aid,8.414,30.737,0.1655,11.277,1138,Consumer Staples,Drug Retail,North America,United States,Pennsylvania,Pennsylvania,John Standley,http://www.forbes.com/companies/rite-aid/,0.014675889,0.00538439
PVH,7.809,8.02,0.5724,10.696,1139,Consumer Discretionary,Apparel/Accessories,North America,United States,New York,New York,Emanuel Chirico,http://www.forbes.com/companies/pvh/,0.053515333,0.071371571
Lend Lease Group,5.606,11.078,0.4929,13.884,1140,Financials,Real Estate,Australia,Australia,Australia,,Stephen Mccann,http://www.forbes.com/companies/lend-lease-group/,0.035501296,0.044493591
RSA Insurance Group,6.876,10.21,0.0993,27.448,1140,Financials,Property & Casualty Insurance,Europe,United Kingdom,United Kingdom,,Stephen Hester,http://www.forbes.com/companies/rsa-insurance-group/,0.00361775,0.009725759
Brambles,15.329,5.421,0.5892,7.709,1142,Consumer Discretionary,Business & Personal Services,Australia,Australia,Australia,,Thomas Gorman,http://www.forbes.com/companies/brambles/,0.076430147,0.108688434
Genworth Financial,1.49,8.833,-0.615,106.431,1142,Financials,Diversified Insurance,North America,United States,Virginia,Virginia,Thomas Mcinerney,http://www.forbes.com/companies/genworth-financial/,-0.005778392,-0.069625269
Abertis,15.032,4.854,-0.9163,27.96,1144,Industrials,Other Transportation,Europe,Spain,Spain,,Francisco Massanet,http://www.forbes.com/companies/abertis/,-0.032771817,-0.188772147
Arch Capital Group,8.645,4.037,0.5377,23.177,1145,Financials,Property & Casualty Insurance,North America,Bermuda,Bermuda,,Constantine Iordanou,http://www.forbes.com/companies/arch-capital-group/,0.023199724,0.133192965
Western Union,9.947,5.429,0.8378,9.459,1146,Consumer Discretionary,Business & Personal Services,North America,United States,Colorado,Colorado,Hikmet Ersek,http://www.forbes.com/companies/western-union/,0.088571731,0.154319396
Legrand,15.133,5.334,0.6106,8.488,1147,Industrials,Electrical Equipment,Europe,France,France,,Gilles Schnepp,http://www.forbes.com/companies/legrand/,0.071936852,0.114473191
Attijariwafa Bank,7.16,3.23,0.4614,41.455,1148,Financials,Regional Banks,Africa,Morocco,Morocco,,Mohamed Kettani,http://www.forbes.com/companies/attijariwafa-bank/,0.011130141,0.142848297
Tenaris,16.229,7.09,-0.0832,14.887,1149,Energy,Oil Services & Equipment,Europe,Luxembourg,Luxembourg,,Paolo Rocca,http://www.forbes.com/companies/tenaris/,-0.005588769,-0.011734838
Willis Towers Watson,17.104,3.825,0.373,18.839,1149,Financials,Diversified Insurance,Europe,United Kingdom,United Kingdom,,John Haley,http://www.forbes.com/companies/willis-towers-watson/,0.019799352,0.09751634
AntarChile,4.775,18.079,0.3101,20.473,1151,Financials,Investment Services,South America,Chile,Chile,,Jorge Fouqué,http://www.forbes.com/companies/antarchile/,0.015146779,0.017152497
Motorola Solutions,13.199,5.695,0.608,8.387,1152,Information Technology,Communications Equipment,North America,United States,Illinois,Illinois,Gregory Brown,http://www.forbes.com/companies/motorola-solutions/,0.072493144,0.106760316
Dover,10.447,6.863,0.5815,8.981,1153,Industrials,Conglomerates,North America,United States,Illinois,Illinois,Robert Livingston,http://www.forbes.com/companies/dover/,0.064747801,0.08472971
Experian,17.374,4.656,0.674,7.465,1154,Consumer Discretionary,Business & Personal Services,Europe,Ireland,Ireland,,Brian Cassin,http://www.forbes.com/companies/experian/,0.090288011,0.14475945
Intuit,26.28,4.526,0.508,4.349,1155,Information Technology,Software & Programming,North America,United States,California,California,Brad Smith,http://www.forbes.com/companies/intuit/,0.116808462,0.112240389
Bankinter,6.859,2.209,0.4081,63.722,1156,Financials,Regional Banks,Europe,Spain,Spain,,María Treviño,http://www.forbes.com/companies/bankinter/,0.006404382,0.184744228
Belgacom,11.505,6.591,0.5345,8.998,1157,Telecommunication Services,Telecommunications services,Europe,Belgium,Belgium,,Dominique Leroy,http://www.forbes.com/companies/belgacom/,0.059402089,0.081095433
Givaudan,18.07,4.565,0.6595,6.276,1158,Consumer Staples,Household/Personal Care,Europe,Switzerland,Switzerland,,Gilles Andrier,http://www.forbes.com/companies/givaudan/,0.105082855,0.144468784
Kintetsu,8.016,10.037,0.2976,16.133,1158,Industrials,Railroads,Asia,Japan,Japan,,Tetsuya Kobayashi,http://www.forbes.com/companies/kintetsu/,0.018446662,0.029650294
Idemitsu Kosan,3.396,31.786,-0.8948,21.612,1160,Energy,Oil & Gas Operations,Asia,Japan,Japan,,Kazuhisa Nakano,http://www.forbes.com/companies/idemitsu-kosan/,-0.041402924,-0.028150758
First Financial Holding,5.569,1.821,0.5041,76.113,1161,Financials,Regional Banks,Asia,Taiwan,Taiwan,,M Jeng,http://www.forbes.com/companies/first-financial-holding/,0.006623047,0.27682592
Fortescue Metals Group,8.083,7.04,0.3179,20.372,1161,Materials,Iron & Steel,Australia,Australia,Australia,,Neville Power,http://www.forbes.com/companies/fortescue-metals-group/,0.015604752,0.04515625
Shin Kong Financial,2.007,8.83,0.182,90.2,1161,Financials,Life & Health Insurance,Asia,Taiwan,Taiwan,,Tung Wu,http://www.forbes.com/companies/shin-kong-financial/,0.002017738,0.020611552
Shenzhen Overseas,8.568,4.116,0.7154,16.225,1164,Consumer Discretionary,Hotels & Motels,Asia,China,China,,Ping Liu,http://www.forbes.com/companies/shenzhen-overseas/,0.04409245,0.173809524
Lixil Group,6.805,14.949,-0.0539,18.419,1165,Materials,Construction Materials,Asia,Japan,Japan,,Yoshiaki Fujimori,http://www.forbes.com/companies/lixil-group/,-0.002926326,-0.003605592
Community Health Systems,2.371,19.437,0.163,26.861,1166,Health Care,Healthcare Services,North America,United States,Tennessee,Tennessee,Wayne Smith,http://www.forbes.com/companies/community-health-sys/,0.006068277,0.008386068
China Cosco Holdings,8.07,9.143,0.0504,22.821,1167,Industrials,Other Transportation,Asia,China,China,,Li Jiang,http://www.forbes.com/companies/china-cosco-holdings/,0.002208492,0.005512414
NRG Energy,4.486,15.013,-6.382,32.882,1167,Utilities,Electric Utilities,North America,United States,New Jersey,New Jersey,Mauricio Gutierrez,http://www.forbes.com/companies/nrg-energy/,-0.194087951,-0.425098248
