Company,Market Value,Revenue,Profits,Assets,Rank,Sector,Industry,Continent,Country,Headquarters,State,CEO,Forbes Webpage,Profits as % of Assets,Profits as % of Revenue
Suntory Beverage & Food,13.382,11.878,0.3424,11.586,1066,,,Asia,Japan,Japan,,Nobuhiro Torii,http://www.forbes.com/companies/suntory-beverage-food/,0.029552909,0.028826402
WR Berkley,6.367,7.129,0.6489,21.717,1067,Financials,Property & Casualty Insurance,North America,United States,Connecticut,Connecticut,William Berkley,http://www.forbes.com/companies/wr-berkley/,0.029879818,0.091022584
Grupo Bimbo,14.042,14.187,0.2868,12.016,1068,Consumer Staples,Food Processing,North America,Mexico,Mexico,,Daniel Servitje Montull,http://www.forbes.com/companies/grupo-bimbo/,0.023868176,0.02021569
Zijin Mining Group,13.4,9.398,0.3804,12.115,1069,Materials,Diversified Metals & Mining,Asia,China,China,,Wang Jianhua,http://www.forbes.com/companies/zijin-mining-group/,0.031399092,0.040476697
Idemitsu Kosan,2.82,46.803,-0.5955,24.949,1070,Energy,Oil & Gas Operations,Asia,Japan,Japan,,Takashi Tsukioka,http://www.forbes.com/companies/idemitsu-kosan/,-0.023868692,-0.012723543
UBI Banca,7.445,6.646,-0.9627,147.368,1070,Financials,Regional Banks,Europe,Italy,Italy,,Victor Massiah,http://www.forbes.com/companies/ubi-banca/,-0.006532626,-0.144854048
Air France-KLM,2.747,33.095,-0.263,28.108,1072,Industrials,Airline,Europe,France,France,,Alexandre De Juniac,http://www.forbes.com/companies/air-france-klm/,-0.009356767,-0.00794682
TRW Automotive Holdings,12.063,17.539,0.293,11.294,1073,Consumer Discretionary,Auto & Truck Parts,North America,United States,Michigan,Michigan,John Plant,http://www.forbes.com/companies/trw-automotive-holdings/,0.025942979,0.016705627
Catamaran,12.292,21.582,0.3173,9.324,1074,Health Care,Healthcare Services,North America,United States,Illinois,Illinois,Mark Thierer,http://www.forbes.com/companies/catamaran/,0.034030459,0.014702067
Oneok,10.202,12.227,0.3141,15.305,1075,Energy,Oil Services & Equipment,North America,United States,Oklahoma,Oklahoma,Terry Spencer,http://www.forbes.com/companies/oneok/,0.020522705,0.025689049
Fiserv,19.004,5.066,0.754,9.562,1076,Information Technology,Software & Programming,North America,United States,Wisconsin,Wisconsin,Jeffery Yabuki,http://www.forbes.com/companies/fiserv/,0.078853796,0.148835373
SES,18.589,2.546,0.7969,12.043,1076,Consumer Discretionary,Broadcasting & Cable,Europe,Luxembourg,Luxembourg,,Karim Sabbagh,http://www.forbes.com/companies/ses/,0.06617122,0.313000786
W&W-Wüstenrot,1.826,9.058,0.313,96.853,1078,Financials,Investment Services,Europe,Germany,Germany,,Alexander Erdland,http://www.forbes.com/companies/ww-wustenrot/,0.003231702,0.034555089
Singapore Airlines,10.338,12.087,0.2804,17.745,1079,Industrials,Airline,Asia,Singapore,Singapore,,Choon Goh,http://www.forbes.com/companies/singapore-airlines/,0.015801634,0.023198478
Tokyu,8.045,9.966,0.4223,16.589,1080,Industrials,Railroads,Asia,Japan,Japan,,Hirofumi Nomoto,http://www.forbes.com/companies/tokyu/,0.025456628,0.042374072
XL Group,9.571,6.756,0.1883,45.047,1081,Financials,Diversified Insurance,Europe,Ireland,Ireland,,Michael Mcgavick,http://www.forbes.com/companies/xl-group/,0.004180079,0.027871522
Arrow Electronics,5.861,22.769,0.498,12.443,1082,Information Technology,Electronics,North America,United States,Colorado,Colorado,Michael Long,http://www.forbes.com/companies/arrow-electronics/,0.040022503,0.021871843
Klepierre,15.839,1.315,0.8489,12.435,1082,,,Europe,France,France,,Laurent Morel,http://www.forbes.com/companies/klepierre/,0.068266988,0.645551331
SGS,15.261,6.427,0.6871,5.804,1084,Consumer Discretionary,Business & Personal Services,Europe,Switzerland,Switzerland,,Frankie Ng,http://www.forbes.com/companies/sgs/,0.118383873,0.106908355
Uni-President,9.28,14.031,0.3671,12.649,1084,Consumer Staples,Food Processing,Asia,Taiwan,Taiwan,,Lo Chih-Hsien,http://www.forbes.com/companies/uni-president/,0.029022057,0.026163495
Intuit,27.078,4.582,0.805,5.245,1086,Information Technology,Software & Programming,North America,United States,California,California,Brad Smith,http://www.forbes.com/companies/intuit/,0.153479504,0.175687473
Boston Properties,21.809,2.398,0.4014,19.887,1087,Financials,Real Estate,North America,United States,Massachusetts,Massachusetts,Owen Thomas,http://www.forbes.com/companies/boston-properties/,0.02018404,0.167389491
T Rowe Price,21.398,4.031,1.2154,5.811,1087,Financials,Investment Services,North America,United States,Maryland,Maryland,James Kennedy,http://www.forbes.com/companies/t-rowe-price/,0.209155051,0.301513272
Ralph Lauren,12.034,7.602,0.731,6.344,1089,Consumer Discretionary,Apparel/Accessories,North America,United States,New York,New York,Ralph Lauren,http://www.forbes.com/companies/ralph-lauren/,0.115226986,0.096158906
Teck Resources,8.062,7.786,0.3278,31.806,1089,Materials,Diversified Metals & Mining,North America,Canada,Canada,,Donald Lindsay,http://www.forbes.com/companies/teck-resources/,0.010306232,0.042101207
Norsk Hydro,11.115,12.356,0.1264,16.842,1091,Materials,Aluminum,Europe,Norway,Norway,,Svein Brandtzæg,http://www.forbes.com/companies/norsk-hydro/,0.007505047,0.010229848
Community Health Sys,6.258,18.649,0.092,27.421,1092,Health Care,Healthcare Services,North America,United States,Tennessee,Tennessee,Wayne Smith,http://www.forbes.com/companies/community-health-sys/,0.003355093,0.00493324
Delta Electronics,15.576,6.291,0.6831,6.976,1093,Information Technology,Electronics,Asia,Taiwan,Taiwan,,Ping Cheng,http://www.forbes.com/companies/delta-electronics/,0.097921445,0.108583691
Eletrobrás,2.664,13.851,-1.2913,54.644,1094,Utilities,Electric Utilities,South America,Brazil,Brazil,,José Costa,http://www.forbes.com/companies/eletrobras/,-0.02363114,-0.093227926
Turkish Airlines,4.843,11.043,0.8317,13.639,1095,Industrials,Airline,Europe,Turkey,Turkey,,Temel Kotil,http://www.forbes.com/companies/turkish-airlines/,0.060979544,0.075314679
Industrial Alliance Insurance,3.503,8.768,0.3884,43.34,1096,Financials,Life & Health Insurance,North America,Canada,Canada,,Yvon Charest,http://www.forbes.com/companies/industrial-alliance-insurance/,0.008961698,0.044297445
Kyushu Electric Power,4.454,17.551,-1.0855,38.794,1097,Utilities,Electric Utilities,Asia,Japan,Japan,,Michiaki Uryu,http://www.forbes.com/companies/kyushu-electric-power/,-0.027981131,-0.061848328
Noble Group,4.642,85.755,0.132,20.084,1098,Industrials,Conglomerates,Asia,Hong Kong,Hong Kong,,Yusuf Alireza,http://www.forbes.com/companies/noble-group/,0.006572396,0.001539269
Masco,9.367,8.521,0.841,7.167,1099,Materials,Construction Materials,North America,United States,Michigan,Michigan,Keith Allman,http://www.forbes.com/companies/masco/,0.117343379,0.098697336
Kotak Mahindra Bank,17.363,3.29,0.4083,21.762,1100,Financials,Regional Banks,Asia,India,India,,Dipak Gupta,http://www.forbes.com/companies/kotak-mahindra-bank/,0.018762062,0.124103343
DR Horton,10.491,8.657,0.5528,10.339,1101,Industrials,Construction Services,North America,United States,Texas,Texas,David Auld,http://www.forbes.com/companies/dr-horton/,0.053467453,0.063855839
China Galaxy Securities,8.945,2.117,0.6121,29.018,1102,,,Asia,China,China,,Gu Weiguo,http://www.forbes.com/companies/china-galaxy-securities/,0.021093804,0.289135569
BS Financial Group,3.305,3.16,0.7694,76.891,1103,Financials,Regional Banks,Asia,South Korea,South Korea,,Se-Hwan Sung,http://www.forbes.com/companies/bs-financial-group/,0.010006373,0.243481013
SMC Corp,20.643,4.176,0.98,9.296,1104,Industrials,Other Industrial Equipment,Asia,Japan,Japan,,Katsunori Maruyama,http://www.forbes.com/companies/smc-corp/,0.105421687,0.23467433
SJM Holdings,7.616,10.849,0.8794,5.444,1105,Consumer Discretionary,Casinos & Gaming,Asia,Hong Kong,Hong Kong,,Shu So,http://www.forbes.com/companies/sjm-holdings/,0.161535636,0.081058162
Kinnevik,9.391,0.182,3.0429,10.994,1106,Financials,Investment Services,Europe,Sweden,Sweden,,Lorenzo Grabau,http://www.forbes.com/companies/kinnevik/,0.276778243,16.71923077
Daito Trust Construction,9.311,12.615,0.5581,5.229,1107,Industrials,Construction Services,Asia,Japan,Japan,,Naomi Kumakiri,http://www.forbes.com/companies/daito-trust-construction/,0.106731689,0.044240983
Dr Pepper Snapple Group,15.163,6.121,0.703,8.273,1108,Consumer Staples,Beverages,North America,United States,Texas,Texas,Larry Young,http://www.forbes.com/companies/dr-pepper-snapple/,0.084975221,0.114850515
C.H. Robinson Worldwide,10.539,13.47,0.4497,3.214,1109,Industrials,Other Transportation,North America,United States,Minnesota,Minnesota,John Wiehoff,http://www.forbes.com/companies/ch-robinson-worldwide/,0.139919104,0.033385301
China Gezhouba,7.758,11.427,0.3712,16.908,1110,Industrials,Construction Services,Asia,China,China,,He Jiansheng,http://www.forbes.com/companies/china-gezhouba/,0.021954105,0.032484467
AU Optronics,4.87,13.47,0.5817,14.868,1111,Information Technology,Electronics,Asia,Taiwan,Taiwan,,Peng Shuang-Lang,http://www.forbes.com/companies/au-optronics/,0.039124294,0.043184855
Nippon Yusen,4.847,22.35,0.3129,21.775,1112,Industrials,Other Transportation,Asia,Japan,Japan,,Naoya Tazawa,http://www.forbes.com/companies/nippon-yusen/,0.01436969,0.014
Zimmer Holdings,19.952,4.673,0.7201,9.635,1113,Health Care,Medical Equipment & Supplies,North America,United States,Indiana,Indiana,David Dvorak,http://www.forbes.com/companies/zimmer-holdings/,0.074737935,0.15409801
Chiba Bank,6.23,2.042,0.5341,106.082,1114,Financials,Regional Banks,Asia,Japan,Japan,,Hidetoshi Sakuma,http://www.forbes.com/companies/chiba-bank/,0.005034784,0.261557297
First Republic Bank,8.077,1.804,0.487,48.426,1115,Financials,Regional Banks,North America,United States,California,California,James Herbert II,http://www.forbes.com/companies/first-republic-bank/,0.010056581,0.269955654
Amphenol,18.292,5.345,0.7091,7.027,1116,Information Technology,Electronics,North America,United States,Connecticut,Connecticut,Richard Norwitt,http://www.forbes.com/companies/amphenol/,0.100910773,0.132666043
Braskem,3.12,19.556,0.367,18.592,1116,Materials,Specialized Chemicals,South America,Brazil,Brazil,,Carlos Fadigas,http://www.forbes.com/companies/braskem/,0.019739673,0.018766619
Kerry Group,12.375,7.636,0.6366,7.221,1116,Consumer Staples,Food Processing,Europe,Ireland,Ireland,,Stan Mccarthy,http://www.forbes.com/companies/kerry-group/,0.088159535,0.083368256
Genworth Financial,3.852,9.629,-1.244,111.358,1119,Financials,Diversified Insurance,North America,United States,Virginia,Virginia,Thomas Mcinerney,http://www.forbes.com/companies/genworth-financial/,-0.011171178,-0.129193063
China Fortune Land Development,12.669,4.06,0.5741,18.369,1120,,,Asia,China,China,,Meng Jing,http://www.forbes.com/companies/china-fortune-land-development/,0.031253743,0.141403941
Mitsubishi Materials,4.372,14.137,0.493,16.131,1120,Materials,Diversified Metals & Mining,Asia,Japan,Japan,,Hiroshi Yao,http://www.forbes.com/companies/mitsubishi-materials/,0.030562271,0.034873028
Genting,9.272,5.567,0.4572,20.961,1122,Consumer Discretionary,Casinos & Gaming,Asia,Malaysia,Malaysia,,Kok Lim,http://www.forbes.com/companies/genting/,0.021811936,0.082126819
Legrand,15.093,5.968,0.7053,8.635,1123,Industrials,Electrical Equipment,Europe,France,France,,Gilles Schnepp,http://www.forbes.com/companies/legrand/,0.081679213,0.118180295
AGL Energy,7.803,8.909,0.5561,13.031,1124,Utilities,Electric Utilities,Australia,Australia,Australia,,Andrew Vesey,http://www.forbes.com/companies/agl-energy/,0.042675159,0.062420025
Infineon Technologies,13.879,5.921,0.7746,7.495,1125,Information Technology,Semiconductors,Europe,Germany,Germany,,Reinhard Ploss,http://www.forbes.com/companies/infineon-technologies/,0.103348899,0.130822496
RSA Insurance Group,6.512,13.288,0.1137,31.374,1125,Financials,Property & Casualty Insurance,Europe,United Kingdom,United Kingdom,,Stephen Alan,http://www.forbes.com/companies/rsa-insurance-group/,0.00362402,0.008556592
EasyJet,10.946,7.497,0.7453,7.279,1127,Industrials,Airline,Europe,United Kingdom,United Kingdom,,Carolyn Mccall,http://www.forbes.com/companies/easyjet/,0.102390438,0.099413099
Hindalco Industries,4.471,14.434,0.3599,23.642,1128,Materials,Aluminum,Asia,India,India,,Debnarayan Bhattacharya,http://www.forbes.com/companies/hindalco-industries/,0.015222908,0.024934183
Yanzhou Coal Mining,9.501,10.271,0.1303,21.205,1128,Materials,Diversified Metals & Mining,Asia,China,China,,Mingde Yin,http://www.forbes.com/companies/yanzhou-coal-mining/,0.006144777,0.012686204
Wisconsin Energy,11.327,4.997,0.5883,15.163,1130,Utilities,Electric Utilities,North America,United States,Wisconsin,Wisconsin,Gale Klappa,http://www.forbes.com/companies/wisconsin-energy/,0.038798391,0.117730638
NXP Semiconductors,23.249,5.647,0.539,6.893,1131,Information Technology,Semiconductors,Europe,Netherlands,Netherlands,,Richard Clemmer,http://www.forbes.com/companies/nxp-semiconductors/,0.078195271,0.095448911
Financiere de l'Odet,7.342,14.066,0.1815,23.118,1132,Industrials,Conglomerates,Europe,France,France,,Cédric De Bailliencourt,http://www.forbes.com/companies/financiere-de-lodet/,0.007851025,0.012903455
Moody's,21.197,3.334,0.9887,4.669,1133,Consumer Discretionary,Business & Personal Services,North America,United States,New York,New York,Ray Mcdaniel,http://www.forbes.com/companies/moodys/,0.211758407,0.29655069
Coca-Cola Enterprises,10.647,8.264,0.663,8.543,1134,Consumer Staples,Beverages,North America,United States,Georgia,Georgia,John Brock III,http://www.forbes.com/companies/coca-cola-enterprises/,0.077607398,0.080227493
Nitto Denko,11.529,7.641,0.6549,7.131,1134,Materials,Diversified Chemicals,Asia,Japan,Japan,,Hideo Takasaki,http://www.forbes.com/companies/nitto-denko/,0.091838452,0.085708677
Doosan,1.558,19.444,0.0621,30.552,1136,Industrials,Construction Services,Asia,South Korea,South Korea,,Jae-Gyung Lee,http://www.forbes.com/companies/doosan/,0.0020326,0.003193787
Gannett,8.094,6.008,1.0622,11.205,1136,Consumer Discretionary,Printing & Publishing,North America,United States,Virginia,Virginia,Gracia Martore,http://www.forbes.com/companies/gannett/,0.094796966,0.176797603
Attijariwafa Bank,7.73,3.133,0.5179,44.339,1138,Financials,Regional Banks,Africa,Morocco,Morocco,,Mohamed Kettani,http://www.forbes.com/companies/attijariwafa-bank/,0.011680462,0.16530482
CBRE Group,12.959,9.05,0.4845,7.647,1139,Financials,Real Estate,North America,United States,California,California,Robert Sulentic,http://www.forbes.com/companies/cbre-group/,0.06335818,0.053535912
Shin Kong Financial,2.794,9.88,0.2273,88.486,1140,Financials,Life & Health Insurance,Asia,Taiwan,Taiwan,,Hsu Peng,http://www.forbes.com/companies/shin-kong-financial/,0.002568768,0.023006073
Sun Art Retail Group,8.983,14.907,0.4719,8.453,1140,Consumer Staples,Food Retail,Asia,Hong Kong,Hong Kong,,Bruno Mercier,http://www.forbes.com/companies/sun-art-retail-group/,0.055826334,0.031656269
Uniqa,2.896,8.325,0.3845,39.8,1142,Financials,Diversified Insurance,Europe,Austria,Austria,,Andreas Brandstetter,http://www.forbes.com/companies/uniqa/,0.009660804,0.046186186
Bidvest Group,9.376,15.172,0.4312,7.392,1143,Industrials,Conglomerates,Africa,South Africa,South Africa,,Brian Joffe,http://www.forbes.com/companies/bidvest-group/,0.058333333,0.028420775
Henry Schein,11.762,10.371,0.4661,6.139,1144,Health Care,Medical Equipment & Supplies,North America,United States,New York,New York,Stanley Bergman,http://www.forbes.com/companies/henry-schein/,0.075924418,0.044942628
Banca MPS,3.497,8.201,-7.098,221.976,1145,Financials,Regional Banks,Europe,Italy,Italy,,Fabrizio Viola,http://www.forbes.com/companies/banca-mps/,-0.03197643,-0.865504207
Vedanta Resources,1.974,13.242,0.0086,44.64,1146,Materials,Diversified Metals & Mining,Europe,United Kingdom,United Kingdom,,Tom Albanese,http://www.forbes.com/companies/vedanta-resources/,0.000192652,0.000649449
Amadeus IT Holdings,19.767,4.533,0.8386,7.46,1147,Information Technology,Software & Programming,Europe,Spain,Spain,,Luis Maroto,http://www.forbes.com/companies/amadeus-it-holdings/,0.112412869,0.184998897
Experian,16.661,4.892,0.8181,8.804,1147,Consumer Discretionary,Business & Personal Services,Europe,Ireland,Ireland,,Brian Cassin,http://www.forbes.com/companies/experian/,0.092923671,0.167232216
Shenzhen Overseas,11.243,3.908,0.7749,15.293,1147,Consumer Discretionary,Hotels & Motels,Asia,China,China,,Hou Songrong,http://www.forbes.com/companies/shenzhen-overseas/,0.050670241,0.198285568
Li & Fung,8.185,19.288,0.4412,8.477,1150,Industrials,Trading Companies,Asia,Hong Kong,Hong Kong,,Spencer Fung,http://www.forbes.com/companies/li-fung/,0.052046715,0.022874326
Rock-Tenn,8.751,10.047,0.495,10.898,1151,Materials,Containers & Packaging,North America,United States,Georgia,Georgia,Steven Voorhees,http://www.forbes.com/companies/rock-tenn/,0.045421178,0.049268438
Orient Securities,23.631,0.504,0.38,17.332,1152,Financials,Investment Services,Asia,China,China,,Wen Jin,http://www.forbes.com/companies/orient-securities/,0.021924763,0.753968254
Mohawk Industries,13.391,7.803,0.532,8.286,1153,Consumer Discretionary,Furniture & Fixtures,North America,United States,Georgia,Georgia,Jeffrey Lorberbaum,http://www.forbes.com/companies/mohawk-industries/,0.064204683,0.068178906
Bombardier,4.621,20.142,-1.3081,27.614,1154,Industrials,Aerospace & Defense,North America,Canada,Canada,,Alain Bellemare,http://www.forbes.com/companies/bombardier/,-0.047370899,-0.064943898
